UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
P0DTD2,-0.061525524,-0.2694401,-0.007836423,0.011634765,0.035806246,0.074064836,0.028198728,0.028610041,0.11991143,0.041147023,-0.0020592,0.041767664,-0.02555446,0.038271658,-0.01853627,0.1430657,-0.002200643,-0.17910448,0.06833226,0.08048961,0.033683755,-0.022168085,0.023812035,0.14794728,-0.027727079,0.1857657,0.1088249,0.019248221,-0.106366225,0.027978916,-0.037586715,0.016319636,-0.038311217,0.018434634,0.09062576,-0.0762283,-0.03499447,0.15256178,0.2597381,-0.11401885,-0.05942207,-0.050056152,-0.0682546,0.097656764,-0.03801996,0.03900485,0.011841521,-0.035203017,0.010518907,0.0069589214,-0.18847343,0.053534534,0.0075322287,-0.05186717,0.043520536,0.04947273,-0.011111796,-0.6359177,0.12336745,0.058203142,-0.10368587,0.013439877,0.07422083,-0.20179567
O62479,0.01037613,-0.05988693,-0.011886203,-0.01907943,0.10966333,-0.0478127,0.009442176,0.12874457,-0.1302963,-0.047115065,0.018811312,-0.01980325,-0.07697555,-0.01212704,-0.07190944,-0.10661241,0.023737792,-0.31459665,-0.050380055,-0.021927366,0.14443794,-0.108245425,0.1425747,-0.09695083,0.02642274,0.008438977,0.014513688,0.052457623,-0.00027232085,0.021475045,0.07608147,0.0011071159,-0.19425595,0.010136725,-0.046962295,-0.036620922,-0.0722784,-0.027013477,0.22020939,-0.06604132,-0.05755565,-0.118853696,0.010408098,0.04837813,0.064644106,-0.07620253,0.03261717,0.0070859618,-0.09748854,-0.0024458992,0.16605854,-0.0108034,0.14234835,0.06281886,0.07331631,0.012192314,0.010451861,-0.4037435,0.05484887,-0.005319491,0.041986287,0.0026166886,-0.09636798,-0.06061067
P47017,-0.0629097,-0.08835136,-0.064191684,0.025489675,0.023140755,0.05137105,0.07791533,-0.048694786,-0.033972263,0.07168117,-0.10332778,-0.06200322,-0.07301535,-0.0056581274,0.11176564,-0.12290041,0.040754072,-0.2957844,0.14215173,-0.00440579,0.32890818,0.086786054,-0.023014193,-0.040857073,-0.0012925919,-0.14591071,0.059645608,0.039808363,0.05517323,0.023025794,0.07647594,-0.015698303,-0.059482332,0.04192183,0.045711108,0.025092723,-0.047219824,0.055846673,-0.014559543,0.026282273,0.06813133,-0.050982773,-0.088850945,0.0358885,-0.084415644,-0.10023805,0.058954343,-0.04295663,0.10544882,-0.0028836795,-0.10962908,0.048961855,0.10363896,0.035552092,0.03286422,0.0064660367,-0.0057221707,-0.4756025,-0.014739113,-0.10164322,-0.017315134,0.012679228,0.03564626,0.15789835
P00812,-0.10253736,0.026296867,0.004108276,-0.013174383,-0.056639753,-0.024805691,-0.03476129,0.04746704,-0.024989966,0.009115318,0.16851147,-0.056056395,0.051280547,0.027526617,0.014819431,0.06122251,-0.11155826,-0.2903192,0.1155449,0.016617011,0.26216978,0.03437463,0.05995732,0.11594341,-0.09744029,-0.12113399,0.004604196,-0.06175393,0.06971385,0.016953317,0.035054736,-0.025387937,0.102805056,0.04972146,-0.13970089,-0.0077073686,-0.061010905,0.027916715,0.1513083,-0.05254816,0.09964822,0.043222785,-0.02626263,0.017727744,0.08002902,0.02349307,-0.010653919,-0.09094441,-0.0962132,-0.0028728098,-0.061746087,0.018866394,0.06698433,0.01284649,0.032573633,0.03052196,0.092932984,-0.28425467,0.15679869,0.07456908,-0.022759028,-0.011159705,-0.00493758,-0.048147112
Q28399,-0.014939223,0.008612782,-0.10587537,0.083242714,-0.030627275,-0.016104026,-0.047687665,0.13376448,0.052875802,0.08355393,0.06967039,-0.040244628,0.007229606,0.112811185,0.052727673,-0.035299912,0.025142683,-0.112600215,0.084263384,-0.0677705,0.095169336,-0.020597598,-0.09482189,0.029151797,0.010462801,0.12226006,0.0573837,0.0046119094,0.07129558,0.024958096,-0.051963266,0.11964902,0.00745989,0.0950472,0.013462576,-0.06792796,-0.020014713,-0.009996896,0.10599903,-0.060762227,0.040920395,0.02551344,-0.01567005,0.04423095,0.017598659,-0.03224471,0.03977405,-0.06171989,-0.017483272,0.0003221951,-0.031492542,0.083968915,-0.014716528,0.077685475,-0.006955851,0.019699609,-0.047595996,-0.62892836,0.024139052,-0.0528316,-0.049123153,-0.006808804,0.02996648,-0.046251822
P36969,-0.010809228,0.09549646,0.029374223,-0.01839041,-0.04882698,-0.054737844,-0.12724689,0.21862297,-0.012767558,-0.023504319,0.0632104,-0.008357808,0.060793478,0.06238336,-0.02500236,0.0036594316,-0.06030904,-0.06480138,0.064625874,-0.07472652,0.04367896,0.028750861,0.008651422,-0.19162108,0.04440599,-0.017041292,-0.054462146,-0.03627143,0.04317255,0.024168504,0.0263062,0.07545018,0.018244533,-0.04353761,-0.06336481,-0.07504268,-0.03360159,-0.100307085,0.19773383,-0.058475792,-0.0046751313,-0.064983055,-0.06947397,-0.07136944,-0.02830773,-0.020703185,0.025417607,0.08690886,-0.009137454,0.0011439439,-0.060129724,-0.018310288,0.05475501,0.10922794,0.03956797,-0.024672324,0.044897445,-0.6018169,0.03662038,-0.057836015,-0.02834323,0.00890019,0.001813123,-0.028381135
P09041,-0.061197452,0.012189433,0.13304143,0.12015887,0.06017912,-0.067995,0.06312002,0.1584226,-0.19709224,-0.05024605,-0.031063503,-0.08996451,0.033568073,-0.016112357,0.020633448,-0.08443759,-0.074618004,-0.21625674,0.064784326,-0.0030034482,0.17599013,-0.03451235,-0.15225545,-0.10309231,0.08690038,-0.1260077,0.05532395,-0.05040109,0.009903145,0.018957784,0.054246314,0.10982697,-0.025377948,0.07033472,-0.028433457,0.10244377,-0.0020452975,-0.09312951,0.23437734,0.004242544,0.023140576,0.12023395,-0.061360322,-0.22637394,0.17044094,0.10101634,0.030454466,-0.034588806,-0.14162926,-0.005255467,0.0401419,0.09801915,0.043463472,0.001681298,0.06296231,0.077389486,0.04699536,-0.42321283,0.021467889,0.07292857,-0.073114246,0.046047516,-0.05538374,0.06281327
O09061,-0.03702944,-0.07789963,0.04176886,0.02705904,0.02757818,-0.11382998,0.0014696469,0.3178019,-0.12401802,-0.14519776,0.006823018,-0.051279996,-0.010409747,-0.18987627,0.053365216,-0.28580984,0.06776462,-0.084329166,0.07336532,0.09044365,0.1387043,-0.03272899,-0.22177775,-0.30885446,-0.07766335,-0.16838074,0.14532882,-0.005997812,0.03741743,0.012991677,-0.08857974,-0.021890745,0.006068463,0.015988464,-0.049126104,-0.16734642,0.0652759,0.05195585,0.19402243,-0.049111526,0.11300958,0.053800788,-0.02231743,-0.23725106,-0.015993925,0.07680129,-0.089177735,0.036807407,0.0048858374,-0.005027311,-0.12879014,0.038915865,-0.08014571,0.09625631,-0.07334959,0.13962388,0.077201985,-0.51566356,0.14131565,0.09210912,-0.15900703,0.039289754,-0.13165982,0.14403312
A2ABV5,-0.04966764,0.0005948345,0.32730982,-0.029874317,0.04305191,-0.05670108,0.19934897,0.08726802,0.12040021,-0.07447646,0.03120544,0.06354331,-0.16179033,0.04377376,-0.092970885,-0.05088624,0.17077518,0.34988812,-0.1683172,-0.10808613,0.045934726,-0.031851638,-0.067200266,-0.055449333,0.048803642,0.0070993206,0.052270938,0.040965736,-0.12473031,0.022056157,0.10166975,-0.056579903,0.055125266,0.04766712,0.09760189,-0.15482669,0.008730988,0.12777692,0.3707669,0.045043964,0.078145586,0.017246872,0.088361256,0.0033474069,0.15945955,0.050767187,-0.08884565,0.20428716,0.02338747,0.009295556,-0.11884946,-0.043128252,0.03925343,0.05922534,0.018482218,0.024560004,-0.016677365,-0.8039608,-0.050162602,-0.004852583,-0.06839696,-0.009364088,0.03415729,-0.1170043
O55164,0.07944526,-0.013471626,0.1703313,-0.060921185,-0.021140499,-0.0786041,-0.039139017,0.12490365,0.14863975,0.117855184,0.020293165,-0.08791653,-0.08640772,-0.047093447,-0.026447501,0.051688842,0.14456597,0.027061142,-0.06564826,-0.05404401,-0.03170534,-0.005792007,0.16819505,-0.20446864,-0.08154808,0.15796176,0.034371626,0.1944933,-0.19026405,0.017226294,-0.06996328,-0.061495826,-0.17012292,-0.14640057,0.012686517,-0.0015091412,0.021393484,0.24692222,0.15700132,0.021293456,0.029537335,-0.025677864,0.017554764,0.016677924,0.08935365,0.056101292,-0.05441017,-0.051149152,0.20020986,0.0037536435,-0.07203305,0.0010404326,0.05235838,-0.08367053,-0.015015928,-0.046629682,0.058851972,-0.7456022,0.027516536,-0.029207684,-0.02772379,-0.07801048,0.03446103,-0.15706667
Q8IXK0,-0.050129663,-0.0034431696,-0.088679805,0.014329603,0.00034769773,-0.10562521,-0.10350029,0.15181524,0.10680853,0.09916526,0.14325795,0.058983993,-0.038424723,0.042871498,0.061851572,-0.027078625,0.09604125,0.024595428,0.12112273,0.04846337,0.009925222,0.082128465,-0.10125613,-0.09439465,0.012056684,0.053194772,-0.0077350615,0.035856318,-0.104334295,0.020670325,0.119903184,-0.052512012,0.07208599,0.018504038,0.010191536,0.013790506,0.04414175,0.017950688,0.11095148,-0.027423257,0.079055615,-0.017690357,-0.04213448,0.06157563,-0.07777371,-0.02249959,0.023569804,-0.07166572,0.06505377,0.0043102144,-0.009005139,0.08629469,0.037244935,-0.021368854,-0.010017619,0.089831725,-0.007658905,-0.8971733,0.1654304,-0.042285144,0.032684825,-0.10818402,0.07046084,0.0023103296
P04049,-0.024956394,0.04419066,0.012452916,-0.04713872,0.039550457,0.0044313422,0.005839855,0.016631728,-0.0228224,0.00018301347,-0.022622347,-0.056391932,-0.028317546,-0.016080637,0.066543534,0.040306784,0.037598573,-0.18717113,-0.023143578,-0.015353756,0.13430355,-0.005829864,0.09177239,-0.01926427,0.012979829,-0.008083336,0.030480634,-0.018601336,0.06707877,0.021957206,0.03895938,0.042207815,-0.053431354,0.014584843,-0.039001323,0.019758929,-0.011267346,0.026500816,0.080931775,-0.028061707,0.030206515,-0.0006314056,-0.010786192,-0.01937036,0.02380146,-0.07048475,0.1129806,-0.0050263125,0.0019179143,-0.0018443271,-0.036469452,-0.01854449,0.028050622,0.031519786,0.05086503,-0.0132655045,0.014091648,-0.4518505,0.012496932,0.08438152,-0.008471981,-0.04655204,-0.022249507,-0.031186447
P14859,-0.0037679975,-0.012623393,-0.117573656,0.015041516,-0.078322686,-0.044114385,0.03387985,0.10504903,0.011070296,0.06366129,0.056127608,0.027444059,-0.004558118,-0.02043888,-0.009070868,-0.018512225,0.0014260471,-0.099712625,0.08746127,0.077444725,0.12538509,-0.0003887097,-0.11424727,-0.001919508,0.071605794,-0.025143005,0.0056388527,-0.00873991,0.00045936604,0.021453477,0.027654925,0.05532886,0.15870461,-0.06239351,-0.11191318,-0.0069671073,0.03672685,-0.0019346396,0.121447444,-0.011848116,0.05162634,-0.040094685,-0.048088603,-0.012193034,-0.0050566373,-0.045124184,0.0040816218,-0.012369025,0.0185924,-0.00038712707,-0.012134707,-0.023415891,-0.037000798,-0.011052051,-0.05659107,-0.022110224,-0.005492051,-0.57248837,-0.0077768546,0.029203689,-0.012488536,-0.002694285,-0.0067362795,0.0041466216
P21187,-0.070827395,-0.022768665,0.02659461,-0.026221575,-0.04119174,0.0049330313,-0.016234394,-0.024994416,-0.015990606,-0.01512215,-0.019052885,-0.11415532,-0.018835148,0.00847537,0.008408157,-0.050352596,-0.04582997,-0.39681342,0.085314944,0.027239123,0.4032015,-0.024896542,0.15076265,0.10343449,-0.06203757,0.04107319,-0.0065515744,0.04831628,0.051060837,0.017825516,-0.027271958,0.11841623,-0.0071300874,0.030287076,-0.03173148,0.013277347,0.013832634,0.039955076,-0.12240764,0.030567257,0.041998394,-0.00848645,-0.041218203,-0.049860608,0.04941156,0.024882307,0.023350172,-0.055608336,0.00626415,-0.004752002,-0.07276094,-0.043611925,0.010253706,-0.056177065,0.047001064,0.010107433,-0.02046282,-0.29653308,0.0092105325,0.07492187,-0.03829877,-0.020589294,0.00967459,-0.09195486
O94760,-0.0054297447,0.038366772,0.07708893,0.062742606,-0.052429773,0.025412459,-0.11097753,0.03330492,-0.0037359558,0.00067467394,-0.018856922,0.02267158,0.00096598564,0.07483927,0.008518582,0.035717756,0.113038085,-0.17931661,-0.010745916,0.055790592,0.1417157,0.049616124,0.014834543,-0.023544129,-0.1360542,0.11996882,-0.026816627,0.028322842,0.024428595,0.019496446,-0.030472815,0.04632137,-0.006036674,-0.03868349,-0.050447274,0.016565848,0.0048944675,-0.0018860534,0.035065852,-0.03512071,-0.008989377,-0.027803535,-0.14105473,-0.037343968,0.021563713,0.07570225,-0.057446115,0.024319211,0.05790881,0.00024502128,-0.030689124,0.009011677,0.03346924,0.04925763,0.026107058,0.016650278,-0.07211725,-0.51531774,0.04240297,0.040911455,-0.08082612,-0.004828231,-0.086523525,-0.04797135
P17256,0.021295242,-0.068690985,-0.051648352,0.046351377,0.07722294,-0.040033102,-0.085360035,0.19223782,-0.060694583,0.02102251,0.016357388,-0.034974333,-0.07082379,0.011717872,0.056228463,0.029993514,0.023163218,-0.012378509,-0.017182108,-0.027878108,-0.031776946,0.0060565243,0.021518249,-0.13951857,0.033982057,0.019967338,-0.07178838,0.019306388,0.005570611,0.02276894,0.023999337,0.039859716,0.03927128,0.03332949,0.00094896095,-0.025054982,0.059870325,-0.037114803,0.057671037,-0.022622447,0.011439809,-0.03610736,-0.0042191353,0.045048542,0.008555017,0.006463203,0.0867927,-0.031272255,0.09685819,-0.0018347196,0.036640294,0.018119536,0.032684032,0.055781707,0.010316406,0.061521266,-0.0021108813,-0.61535317,-0.010278534,0.022819992,-0.07376468,-0.04626902,0.029259842,0.01928585
P09546,-0.052703794,-0.008079705,-0.1177076,0.037628938,-0.06330594,0.003057241,-0.0072237807,0.16616982,-0.008433404,0.03671158,0.05388909,-0.010695445,0.021310411,0.1097096,0.025616745,-0.06669335,-0.018811703,-0.118116245,0.056113042,-0.003479895,0.09530833,0.016785206,0.0004158616,-0.020685164,0.014252163,0.08672743,-0.0027914972,-0.039944015,0.05416828,0.021843111,0.03136928,0.018166522,-0.022837957,0.10385744,-0.14640974,0.039481293,-0.029638646,0.022031147,0.108312994,-0.0670257,0.023591805,-0.02519419,-0.0036273822,0.024101168,-0.056101337,-0.037495874,0.0193102,-0.073443316,-0.023021612,0.0024873023,-0.0022324875,-0.0059491848,-0.005703635,0.01959509,-0.036964115,0.007828211,0.03384363,-0.6744335,0.020366672,-0.02725495,-0.015052992,0.01250132,0.041968696,-0.001659893
P14738,-0.017097063,0.06864784,-0.103316486,0.044403013,0.0029643078,0.068067305,-0.035530612,0.015687918,-0.075036086,-0.07401807,0.14462818,-0.11401174,0.0024644695,-0.10752338,0.018582692,-0.040285867,-0.20625384,-0.45600334,-0.09476962,-0.081557915,0.40822482,-0.043201018,0.38627014,0.103285514,-0.027987158,0.10144067,0.056034457,0.057325978,-0.07233259,0.015660573,-0.06386765,-0.080153495,0.07287783,-0.0795125,-0.21327288,0.040869027,0.048000146,-0.021456951,-0.009788136,-0.09223769,-0.017833253,-0.021458328,0.108710624,-0.024920484,0.0050758175,-0.082166605,0.03894574,-0.14110363,0.06863899,-0.0033441323,0.08234837,-0.017772911,-0.111251436,-0.06290974,0.07314249,0.052745223,0.02941896,-0.11434523,0.124599725,0.10276867,-0.052489966,-0.009596405,0.03352384,-0.15587944
P31725,-0.03537087,-0.059897803,0.04252479,0.052219722,-0.040880743,0.060704526,0.035506364,-0.03131537,0.019121474,-0.060367584,0.07636823,0.051774584,-0.05685608,0.029616527,0.10066975,-0.025152437,0.032664016,-0.27446392,-0.005081219,-0.06289725,0.30596885,-0.05059881,0.11113539,0.16835803,-0.020077713,0.005148587,-0.035664793,-0.0032849617,0.027385192,0.02359373,0.07749076,-0.022469053,0.13955687,0.015703408,-0.081421286,0.012483762,0.04079567,-0.0033996946,-0.018330788,-0.0157559,0.027824335,0.03717136,0.03453857,0.010365405,0.04925007,0.005873783,0.07647481,0.030667162,-0.04379754,0.00041996196,0.023119016,-0.035668753,-0.03699845,0.01007012,0.00054489484,0.07277792,-0.02636553,-0.39970782,-0.07433757,0.028510692,-0.022329105,-0.0766642,0.012240166,-0.047805466
O14011,-0.014762834,-0.045656182,-0.034009855,-0.012330152,-0.040235955,0.06427148,-0.015400868,0.004156869,0.013361052,0.052412067,-0.049886033,0.01784882,-0.051765636,-0.11998062,0.10672918,0.015416045,-0.070345685,-0.43234533,0.08653968,0.076912686,0.18302509,0.024523297,0.13739166,0.084214956,-0.03370949,-0.014999766,-0.0411961,-0.0286128,-0.015056204,0.018380582,-0.08935708,0.23148757,0.17812915,0.07644718,-0.10866111,0.052275192,-0.043052085,0.056085646,-0.12490692,0.0334657,-0.12276724,0.050804198,-0.09129979,-0.04666506,0.039919317,0.08102383,-0.014083758,-0.028447304,-0.048844606,-0.0022278088,-0.1442891,-0.09544569,0.09226148,-0.11112779,0.11567543,0.039851595,-0.027497496,-0.27267665,0.030008638,0.10814497,0.031223707,0.15650648,-0.06980349,-0.1489176
P21327,-0.08658044,-0.034306757,0.07246353,0.09969549,-0.20570454,0.060863957,-0.084783055,0.1307253,0.06772622,-0.06996998,0.118749134,-0.045283772,0.016086549,-0.0029706582,0.053516716,0.29288876,-0.16847071,0.29476717,0.072263435,0.13005576,-0.14569308,-0.036058165,0.012863696,0.028948931,-0.291567,0.18366362,0.1722784,0.009275079,-0.037954733,0.019611781,0.11891331,-0.057060383,-0.030867614,0.04436122,-0.013540283,-0.22123232,-0.16269381,-0.059981253,0.5567069,-0.025858246,0.14601322,0.20107102,0.0102726035,0.16407013,-0.06588741,-0.015750766,-0.014940545,0.017696813,-0.113335654,0.005569173,-0.008587886,0.09254438,-0.15282996,-0.06406865,0.095459595,0.15163381,-0.15603036,-0.77461445,0.039556023,0.380992,0.15982597,-0.25490353,0.15880394,-0.04161764
O61722,0.05638869,0.026609577,-0.015767593,0.11604517,-0.05013709,0.013033664,0.061221693,-0.0321882,-0.15162979,-0.29312497,-0.030306816,-0.09466304,0.11797696,-0.07481005,0.16524434,-0.3980434,-0.14098728,-0.5897458,0.09021649,-0.06971904,0.3368522,-0.08490997,-0.07856651,-0.059816092,-0.06700672,-0.09959049,0.02299817,-0.0021239016,0.20116597,0.01879666,-0.12612611,0.017379522,0.04716357,0.07473013,0.023654621,-0.005151132,0.009607606,-0.15769121,-0.013858045,-0.13447037,0.0910097,-0.04112701,-0.22574116,-0.011116907,-0.16369192,0.027815178,0.060618117,-0.047285277,-0.113245875,-0.008993898,0.020156309,-0.051023588,-0.12243562,0.086854376,0.096375674,-0.05576661,0.06993991,-0.42447722,-0.045729883,-0.042911056,-0.066523716,0.08558215,-0.0045943707,0.16347079
P62993,-0.021644589,-0.015346733,-0.017091082,0.036078006,-0.042522397,-0.0056353584,-0.03488899,0.13347965,-0.011113351,0.020384356,0.027060363,-0.015928881,-0.03954373,0.010301089,0.059453066,0.017335253,0.006333218,-0.13357793,0.04366156,-0.025587486,0.086627185,0.02060912,-0.011364,-0.0066342866,-0.013055333,-0.010963651,-0.039726216,0.053347062,0.005371501,0.02176549,0.049581546,0.04498018,-0.01956487,0.08004824,-0.034438718,-0.0063292426,-0.0036089364,0.004585166,0.1205182,-0.011505367,0.026039902,-0.04998992,-0.0453737,0.076058134,-0.02846186,-0.034193132,0.053671718,-0.024426032,0.02329335,-5.6522298e-05,0.015307539,-0.01572686,0.048323866,0.019933488,0.040982116,0.005181047,0.026808407,-0.50325525,0.060623474,0.029392974,-0.08397778,-0.06772935,0.009024501,-0.06304378
Q3HL75,-0.06829023,0.070065506,0.07994329,-0.060927235,-0.011445594,-0.1469399,-0.003470546,0.2806746,-0.119084716,-0.0037454814,0.012645839,0.07133348,-0.1621149,0.13649121,-0.110164,-0.0153182745,-0.05455175,-0.0026391386,-0.023413196,0.0054122717,0.11531327,-0.0826844,0.0029033527,-6.127804e-05,-0.07522287,0.078996964,-0.07556404,0.01121681,0.00864658,0.016283292,-0.059516918,-0.055781733,-0.12779191,0.04983934,0.00965718,-0.05778556,0.08530234,0.058707725,0.1509672,0.04893034,0.041321926,-0.033985093,0.06799265,0.10232715,-0.026400352,-0.0663978,0.028914373,0.029424286,-0.03239239,0.00097057817,0.0898772,-0.01930161,0.130852,0.082365476,-0.0051101567,0.10378655,-0.038663823,-0.51367897,0.030644754,0.0055909334,0.093614176,0.0788255,-0.18536602,-0.15535124
O75400,-0.05895211,0.006795846,0.013164818,0.027600778,0.04845068,-0.050101906,0.052781094,0.14432488,0.004268917,-0.05524212,-0.03292426,-0.025910383,0.013954103,0.05797669,-0.02027406,0.12521704,0.027079215,0.045475166,0.12706678,0.09874537,0.21526544,0.011429742,-0.099020414,0.24464421,-0.0022757824,-0.12775512,-0.051689237,0.13885207,-0.048133258,0.01560424,-6.226202e-06,-0.08392361,0.21639906,-0.01585073,0.10328922,0.13891272,0.1764216,0.08138684,-0.020108571,0.10849992,0.0022421777,-0.007193172,0.009475044,0.055949125,-0.051136103,0.03350685,-0.16553421,-0.07130244,0.009556304,-0.0023888163,-0.024274958,-0.045971703,-0.06428053,-0.06115892,0.0042873845,0.10598817,-0.0382774,-0.500518,0.030114792,0.07207329,-0.11099127,0.010924871,0.042090494,-0.21389927
P68105,-0.061586544,-0.028771032,0.0029724166,-0.037094485,0.036521234,0.012343101,0.025979582,0.11919956,-0.111654274,0.051737003,0.088823274,0.030604474,0.08575727,0.036457375,0.06986491,0.030010648,0.05925263,-0.21813853,0.014837433,0.048170567,0.011238441,0.07524854,-0.03769478,-0.0680161,-0.06333372,-0.01488338,0.022178078,0.09962931,0.06121683,0.020197555,0.0014387937,0.088866144,-0.0891968,0.04840494,-0.03736482,0.019719405,0.0070778374,-0.013721412,0.16882224,0.06564581,0.08971888,0.03934551,0.13439883,-0.049296774,0.093746066,-0.1080574,0.04599411,0.07526964,-0.024976842,-0.0006626728,0.06303016,0.060060695,-0.07262888,0.07077473,0.023793966,0.12765919,-0.10227939,-0.45691258,0.08221406,0.16996741,-0.055135936,-0.041100927,-0.22252607,0.015518254
