accession_code,ESM_128_dim_0,ESM_128_dim_1,ESM_128_dim_2,ESM_128_dim_3,ESM_128_dim_4,ESM_128_dim_5,ESM_128_dim_6,ESM_128_dim_7,ESM_128_dim_8,ESM_128_dim_9,ESM_128_dim_10,ESM_128_dim_11,ESM_128_dim_12,ESM_128_dim_13,ESM_128_dim_14,ESM_128_dim_15,ESM_128_dim_16,ESM_128_dim_17,ESM_128_dim_18,ESM_128_dim_19,ESM_128_dim_20,ESM_128_dim_21,ESM_128_dim_22,ESM_128_dim_23,ESM_128_dim_24,ESM_128_dim_25,ESM_128_dim_26,ESM_128_dim_27,ESM_128_dim_28,ESM_128_dim_29,ESM_128_dim_30,ESM_128_dim_31,ESM_128_dim_32,ESM_128_dim_33,ESM_128_dim_34,ESM_128_dim_35,ESM_128_dim_36,ESM_128_dim_37,ESM_128_dim_38,ESM_128_dim_39,ESM_128_dim_40,ESM_128_dim_41,ESM_128_dim_42,ESM_128_dim_43,ESM_128_dim_44,ESM_128_dim_45,ESM_128_dim_46,ESM_128_dim_47,ESM_128_dim_48,ESM_128_dim_49,ESM_128_dim_50,ESM_128_dim_51,ESM_128_dim_52,ESM_128_dim_53,ESM_128_dim_54,ESM_128_dim_55,ESM_128_dim_56,ESM_128_dim_57,ESM_128_dim_58,ESM_128_dim_59,ESM_128_dim_60,ESM_128_dim_61,ESM_128_dim_62,ESM_128_dim_63,ESM_128_dim_64,ESM_128_dim_65,ESM_128_dim_66,ESM_128_dim_67,ESM_128_dim_68,ESM_128_dim_69,ESM_128_dim_70,ESM_128_dim_71,ESM_128_dim_72,ESM_128_dim_73,ESM_128_dim_74,ESM_128_dim_75,ESM_128_dim_76,ESM_128_dim_77,ESM_128_dim_78,ESM_128_dim_79,ESM_128_dim_80,ESM_128_dim_81,ESM_128_dim_82,ESM_128_dim_83,ESM_128_dim_84,ESM_128_dim_85,ESM_128_dim_86,ESM_128_dim_87,ESM_128_dim_88,ESM_128_dim_89,ESM_128_dim_90,ESM_128_dim_91,ESM_128_dim_92,ESM_128_dim_93,ESM_128_dim_94,ESM_128_dim_95,ESM_128_dim_96,ESM_128_dim_97,ESM_128_dim_98,ESM_128_dim_99,ESM_128_dim_100,ESM_128_dim_101,ESM_128_dim_102,ESM_128_dim_103,ESM_128_dim_104,ESM_128_dim_105,ESM_128_dim_106,ESM_128_dim_107,ESM_128_dim_108,ESM_128_dim_109,ESM_128_dim_110,ESM_128_dim_111,ESM_128_dim_112,ESM_128_dim_113,ESM_128_dim_114,ESM_128_dim_115,ESM_128_dim_116,ESM_128_dim_117,ESM_128_dim_118,ESM_128_dim_119,ESM_128_dim_120,ESM_128_dim_121,ESM_128_dim_122,ESM_128_dim_123,ESM_128_dim_124,ESM_128_dim_125,ESM_128_dim_126,ESM_128_dim_127
Q9FNJ8,0.0032140836,0.10000385,-0.23125416,-0.079456024,0.009777505,0.04246478,-0.023606777,-0.004456023,-0.03318952,-0.34015027,0.07032484,-0.088211775,0.2517426,-0.12808456,-0.1527348,0.13254996,-0.00071728975,-0.104241565,0.030595496,0.07109469,0.043567587,-0.17507696,-0.06664952,-0.024507772,-0.11258614,-0.11387746,-0.052888352,0.2776104,0.08027442,-0.07488675,0.0340979,0.10864109,-0.092630394,0.000977058,-0.022948705,-0.04660512,-0.0062362403,0.118364014,0.23249021,0.29591894,-0.4550321,-0.13117573,0.077043116,0.1577009,0.12210653,-0.20089154,-0.046003964,-0.20982724,0.1327332,-0.021548774,0.08736357,-0.06043466,-0.17859885,-0.0053503104,-0.06532843,-0.3694688,0.028095916,0.09776868,-0.03867505,0.016087495,0.1324212,0.11058667,-0.4518868,0.012954894,-0.09361912,-0.29354808,0.085620895,-0.05959926,-0.18190327,0.10407962,0.108047,0.22071251,0.10903268,0.008904915,0.08424465,0.25708717,0.033649933,0.116014294,0.038423207,0.049450867,0.017209351,0.0859107,0.05090078,-0.014294558,0.22203845,-0.35021907,-0.060590208,0.16604744,-0.13552696,-0.03231219,-0.008617094,0.15883543,0.16183537,0.15216124,0.12777792,0.045664493,-0.1402593,0.06449115,-0.02547116,0.059985593,-0.07166938,-0.07575226,-0.011448607,-0.4472407,-0.05305645,0.024165552,0.26157558,-0.01856131,-0.08098461,-0.010177277,-0.0066782944,-0.15735427,-0.24090853,-0.19313356,0.1272218,0.0040845014,-0.0560973,0.096758395,0.0102542415,0.05988996,-0.052039526,-0.09455189,0.1364766,0.06681064,-0.03726185,0.09834474,-0.100860514,0.116993584
P01282,0.21829788,0.08064574,-0.09488459,0.08889906,0.009584554,0.010030102,0.07840979,0.070632115,0.07705612,-0.15623897,-0.16039151,-0.23977855,0.16796443,0.031507917,-0.05212242,-0.1259623,-0.15008956,-0.12359163,-0.24655378,0.19871815,-0.009744983,0.14735235,-0.097405575,0.3957739,-0.0966499,0.14977308,-0.017150607,0.4926487,-0.2380495,-0.05950517,0.06159638,-0.017116975,0.18837298,-0.12618618,-0.21203917,0.14174089,-0.015965015,0.152301,0.11723221,0.43194127,-0.42200482,0.065299265,-0.009430513,0.3941007,-0.1280969,0.19832154,-0.06927924,0.07164241,0.013243981,-0.011212681,0.6244577,-0.1454782,-0.07169521,-0.12936811,-0.18160886,-0.7256028,0.043811873,-0.19237347,-0.09358072,0.0013821162,0.111588694,-0.11131649,-0.3253886,0.015153322,0.073276386,0.12796271,-0.090850554,0.0071534514,0.10319759,-0.42249858,-0.048041053,-0.12662032,-0.16134381,-0.27299756,-0.14830893,0.12585118,0.014179329,-0.017693646,-0.25430566,0.043927208,-0.13854106,0.07272572,0.2493225,0.15670596,0.21878287,-0.1348517,0.015423817,-0.30078495,-0.05767574,-0.058899738,0.20887586,0.013471976,-0.06516764,-0.17216597,-0.02699246,0.20989364,-0.18940234,0.19653328,0.054067645,-0.118174456,0.11178301,0.17864726,0.15594801,-0.3456556,-0.053619955,0.0215754,0.15662053,0.07950978,0.079582475,-0.1020605,0.033685334,-0.30215,-0.10992688,0.121998556,-0.024090677,0.19210248,0.11195114,-0.066016264,0.028800752,-0.19055887,0.07285719,0.0917558,-0.22233489,-0.30404127,-0.02498085,0.2484764,0.32111448,-0.029851966
O54924,-0.2005889,0.05429001,-0.30256492,0.042095855,-0.10844892,-0.04118138,0.23380908,-0.052645054,-0.092698,-0.37786692,0.0757938,0.035623875,0.02478031,-0.06040159,-0.04650683,-0.008268572,-0.09302908,0.07426526,0.119449735,0.09535866,-0.042937126,0.066959545,-0.074629694,0.35531667,0.049308486,0.06497103,-0.2649725,0.36672392,0.14666343,-0.043973066,0.034901284,0.108547784,-0.13250712,-0.003766913,-0.20855042,-0.12940277,-0.080718264,-0.1142807,0.30383793,0.1387564,-0.33573467,-0.049528662,-0.013621397,0.12908627,0.030484945,0.03764296,-0.123325765,-0.10057335,0.0775524,0.19677919,0.06669876,-0.040534258,-0.1456289,-0.09459545,-0.2972911,-0.2817486,0.032457445,0.017682614,0.10099185,0.02654311,0.07078768,0.15684776,-0.23036602,0.12542184,-0.37768126,-0.15041064,-0.13757113,-0.1621638,0.051615953,-0.047302037,0.15530553,0.106114015,-0.15009736,0.08222189,-0.037881963,-0.13571051,0.032245178,-0.017547846,0.108743414,-0.12028395,0.019060612,-0.20376605,0.046599798,0.013091332,0.020856362,-0.12073701,0.13453689,0.29224902,-0.25416887,-0.0305899,-0.16902104,0.38172585,-0.051534392,-0.00080973655,0.15999271,0.3746246,0.31367394,-0.20477065,-0.006149549,0.20536211,0.15749973,-0.01786221,0.2526784,-0.2073183,-0.04013164,0.21749909,0.047787942,-0.08095302,-0.14646599,-0.0173256,0.078525506,-0.25053704,-0.24897581,-0.17606217,0.07451429,0.004759252,-0.12700164,0.33212,-0.017664094,0.009635534,0.08003971,-0.24651155,0.2560893,-0.036736198,-0.045823157,0.16765314,-0.218651,0.07683061
Q4CLD0,-0.1440762,-0.30297634,-0.14111972,-0.18952367,0.251125,-0.021692943,0.27510774,0.054745257,-0.046468943,-0.2984615,0.17938457,-0.15360999,0.3088938,0.077389725,0.011545569,-0.10552268,0.17680107,0.017107561,-0.09057547,0.09731217,-0.23913364,-0.057789236,-0.07687972,-0.13152003,0.023542382,-0.25964063,0.005898591,-0.042920258,0.01136877,-0.22171381,0.20716855,-0.052925278,-0.08655551,0.06661232,-0.113622464,-0.016340703,-0.057048913,0.4053709,0.17539659,0.04915763,-0.011237323,-0.099506885,0.0020175055,0.15424101,0.109967396,-0.06726933,0.036583543,0.269559,0.31644812,-0.0024855316,0.15073138,-0.08360201,-0.03456439,0.1240523,-0.07826265,0.098718554,0.34773853,0.037960656,-0.14883654,0.26877025,-0.020593002,-0.052441515,-0.01894924,-0.014771484,-0.23652735,0.12529874,0.3044268,0.055431508,-0.34217697,0.13982023,0.012051206,0.3552747,0.0037219804,0.108154744,0.20981997,0.26493955,-0.12919368,0.22020692,0.17314065,-0.0714232,-0.30446663,-0.04448709,-0.12338188,0.08577278,0.26638758,0.08385456,0.053018525,0.03364943,-0.11739907,-0.046765715,-0.076131485,0.062327534,-0.03874605,0.15308747,-0.13723472,0.059217796,-0.15998238,-0.14738609,0.2392511,-0.42344826,0.055241663,-0.0035020355,0.11229982,-0.3096669,-0.0915221,0.11660827,0.1942923,0.068945855,-0.252066,-0.18241303,0.3389892,0.10977625,-0.10484862,-0.014394894,-0.2161148,0.016143762,-0.042059135,-0.030308396,0.038006898,-0.1431239,-0.0018057749,0.074998796,0.13838735,-0.19862612,0.066965304,-0.174307,0.14528383,0.24241325
P08183,-0.101376906,0.18708307,-0.15900654,-0.04529515,-0.10676992,0.035465594,0.005383827,0.017739281,-0.08569434,-0.17079602,0.023791894,0.07418958,0.057822336,0.21047987,-0.05058772,-0.44473773,-0.015865333,-0.025478449,0.010470644,0.113749966,0.07406187,-0.055769473,0.035814896,-0.01842449,0.045811243,-0.1666476,-0.09909427,-0.04103149,0.29000112,-0.10179615,0.024219513,0.12387599,-0.035347678,0.009477142,0.18848929,-0.006631892,-0.15670383,-0.39135894,-0.025498576,0.0842789,-0.09791474,-0.042560276,-0.1598221,0.009554353,0.22249536,0.025236312,0.12571983,0.07594151,0.11608233,0.03214023,0.22947434,-0.08196246,-0.17411,0.03924947,-0.038423136,0.13745697,0.078717835,0.09283131,0.17084555,-0.1541945,0.17882866,-0.023364298,0.0696275,0.20090745,-0.5011251,-0.21405686,-0.13915852,-0.15603444,-0.15886524,-0.01929943,0.21133691,0.047967803,-0.047510684,0.20203339,0.19332738,0.095776275,-0.1290517,0.33823657,0.29836464,-0.00046291947,-0.29688036,-0.2007055,0.0010712333,-0.19681725,0.18539986,-0.0752327,0.21099974,0.1964835,-0.044023737,-0.36861515,0.12557915,0.14458887,0.19575283,-0.08723554,-0.00023974851,0.15094301,0.10360857,-0.008049121,-0.035826076,-0.049152512,0.37281296,-0.1417003,0.28142846,-0.17827499,-0.18949082,0.06314958,-0.07146901,-0.09653073,-0.12724671,0.005970655,0.027207509,-0.047299348,0.028421365,0.28043154,0.06498432,-0.046547364,0.009767026,-0.27104568,0.16713871,-0.082839325,0.061456952,-0.0010321807,0.0844637,-0.10962562,-0.09601767,0.04246078,0.0065977685,0.1714659
P08169,0.01118356,-0.123996735,-0.35148817,0.05001674,-0.1038792,-0.19726455,0.15919632,-0.15918483,-0.1706398,-0.36426982,0.089780346,-0.06737067,0.20629478,-0.18726619,-0.0856171,0.17226186,0.0995433,-0.13261056,0.25140792,0.094931886,0.16193692,0.13770194,-0.24192151,0.3428202,0.01943709,0.011432763,-0.074852124,0.440104,0.29960364,-0.07309091,0.11298449,-0.011113971,-0.06099873,-0.09088328,-0.16635922,-0.099150315,-0.2604732,-0.10135829,0.25067732,0.30431965,-0.3298638,0.086030826,-0.22310892,-0.12004486,-0.108123004,-0.053894967,-0.114920795,-0.053678855,0.272993,-0.016062137,0.060939882,-0.010883223,-0.26110387,-0.29683807,-0.17825133,-0.4634952,-0.08382486,0.2309884,0.10785767,-0.11082864,0.075219624,0.16425559,-0.3985348,0.063581854,-0.16470343,-0.34645957,-0.022127427,0.0200781,0.046240814,-0.07528393,0.1779093,0.1149566,-0.054470733,0.1908272,-0.106812194,0.09106952,0.2957952,-0.09329921,-0.12957796,0.04144562,0.2474029,0.2582569,-0.13671783,0.10088056,0.18874207,-0.18511443,0.07307317,0.22686622,-0.2873332,0.082444094,0.030650603,0.36677128,0.031891406,-0.18090732,0.1633369,0.45543158,0.251423,-0.013491984,0.15298264,-0.09712067,-0.09520168,-0.05421617,-0.026813835,-0.37582114,-0.00039431453,0.13355185,0.09727576,-0.04973407,0.026816584,0.024844069,-0.23017104,-0.15874633,-0.33298847,-0.17133911,0.26915765,-0.020328484,-0.23525706,0.09009214,0.016890902,-0.13378441,0.06894104,-0.31251168,0.1810373,0.056270614,-0.09175594,0.2916073,-0.036058366,0.14840302
O75962,-0.085500404,0.0027433,-0.22056253,-0.08901928,0.029642235,0.071494445,0.083621085,-0.19433534,0.022351982,-0.5399275,-0.071107686,-0.021419654,0.10670413,-0.019682322,-0.08562781,-0.022780327,-0.22384058,0.02763386,-0.0900061,0.094930224,0.16413383,-0.01817809,-0.016028296,0.02540496,-0.0014278516,-0.0038684476,-0.1680841,0.31754512,0.10124877,-0.08941154,-0.019272447,-0.0031486293,0.048334584,-0.012241039,-0.06657795,-0.12605868,-0.29384878,-0.10730405,0.10469745,0.2156876,-0.24199918,0.007961761,0.10418773,-0.060698476,0.0046028346,-0.06887825,0.03156441,-0.05838649,0.04903148,0.11207866,0.1867283,-0.03446158,-0.31176397,0.08179307,-0.111870535,-0.26213607,-0.07943164,0.1024008,0.013816149,-0.03834508,0.046161547,0.25048143,-0.32363832,0.109911576,-0.21858144,-0.27679697,-0.22906879,-0.0129551515,-0.1738877,-0.096899375,0.12766975,-0.08501748,-0.09609745,0.09204226,-0.0050545065,-0.051964022,0.0032603825,0.029979914,-0.117933705,0.11867482,-0.03302107,-0.09361132,-0.04997979,-0.15770276,-0.03074354,-0.26031393,-0.03842258,0.21382158,-0.086720414,-0.006905541,-0.08526858,0.32408404,0.10306261,-0.11652844,0.23242812,0.2643465,0.039855227,-0.00979026,-0.054413535,0.22681555,0.11435327,-0.02730874,0.2639089,-0.45350912,-0.103725344,0.081018545,0.14528406,0.15760806,-0.049711816,0.06454682,-0.06783305,-0.2537263,-0.25097212,-0.11178419,0.1346718,-0.01872656,0.04118811,0.09487214,-0.061203185,-0.07987802,-0.058149047,-0.070488915,0.15405841,0.054170117,-0.029598383,0.03970554,-0.39205223,0.09974618
O94868,-0.08864519,0.04931979,-0.0963182,0.099731125,0.07845853,-0.06358053,-0.0004504621,0.0364025,0.10027491,-0.47329116,0.01833418,-0.10610641,0.014988039,0.15553094,-0.13524957,0.057435237,-0.18026587,0.12439701,0.012777217,0.2886667,0.018640485,-0.038926974,-0.07212653,0.23470837,-0.23488078,0.018668886,-0.12622772,0.41963127,0.14891596,-0.098996475,0.015633255,0.13904876,-0.16173793,-0.021223199,-0.09256861,-0.08039269,-0.22364187,-0.04938589,0.07653025,0.15431689,-0.32669103,0.0034966655,0.00046048313,0.004379321,-0.0015843362,0.050532036,-0.05369668,-0.02883277,0.22673607,0.092160344,0.21811754,-0.13059077,-0.21853474,0.1045603,-0.10586991,-0.28817737,0.007226214,-0.10612145,0.017739259,-0.035587605,0.09436571,0.20857948,-0.23519862,0.20292763,-0.057968207,-0.21773362,-0.0099968985,-0.12120918,0.029429525,-0.01949194,0.11582026,-0.057348207,-0.096612275,0.020239016,0.16171679,-0.13910544,-0.23516406,0.00533643,0.09255059,0.1656855,0.055255696,-0.1897004,0.059627093,-0.12652393,-0.037876867,-0.21373996,-0.046173215,0.1750458,-0.16950463,0.08466544,0.055744912,0.32985657,0.10386662,0.03066117,0.25768793,0.21014406,0.050569527,-0.12998259,-0.057139754,0.20189944,-0.07998266,0.008386018,0.39048788,-0.3892094,-0.050519854,0.20031318,0.24142165,0.08021898,-0.094011106,0.0985495,-0.045728188,-0.23648849,-0.16594332,-0.17584378,0.003286466,-0.046500128,0.082948774,0.19336277,0.14379503,0.049065303,-0.04127104,-0.14871167,0.2766758,0.09184557,-0.16642699,-0.005340658,-0.35559198,0.0017405823
B5BLW5,-0.18499789,0.079758406,0.060053814,0.21910957,0.19431794,-0.05464942,-0.17745678,0.03655772,-0.104793884,-0.13303477,-0.054898567,-0.17864478,-0.038412564,0.053444035,0.029556625,-0.27095276,-0.15695149,0.14162245,-0.27801645,-0.01692298,-0.15975362,0.06265808,-0.0037433077,-0.048735663,-0.22140026,0.13608587,-0.09452762,-0.2784878,-0.098736145,0.039027736,-0.020438388,0.055625763,-0.020006387,0.09581752,0.11470669,0.0036612824,0.04315766,0.037874445,-0.19930884,-0.046016626,0.122619964,-0.054584865,-0.22398463,0.3167888,0.101780586,-0.08687049,0.6362805,0.10515226,-0.065856576,0.06580283,0.24258712,-0.12402011,0.039064296,0.023232192,-0.04926926,0.16962895,-0.021128915,0.17681131,-0.16823864,-0.09388611,-0.16338283,-0.14407341,0.076404296,-0.11006354,-0.056049578,-0.022978421,0.2506844,-0.12812293,-0.009121135,0.04753648,-0.053663403,0.11029434,-0.08244839,-0.02070701,0.23352407,-0.04788752,-0.2120314,-0.1377419,0.356448,-0.24647233,-0.037626073,0.05158037,-0.080644384,0.0051674163,-0.15482715,0.028247707,-0.039933056,-0.0961816,0.09431542,-0.22975951,-0.26994666,-0.12183605,-0.19006097,0.02369333,0.12537856,-0.45091397,-0.37173083,-0.066884995,0.19450559,-0.12893607,0.07508706,0.052459814,0.27174827,-0.13568312,-0.12276471,-0.016793564,0.035119563,0.11142158,-0.06886205,0.08452918,0.03364554,-0.18552607,0.1709155,-0.07365786,-0.059516564,-0.14524,0.065325126,-0.06522771,-0.07916172,0.18735272,0.0414208,0.14645483,0.05447744,-0.16627088,-0.0011723991,-0.16051096,0.28379312,-0.14877138
P19934,0.35468078,0.04438245,-0.035259843,-0.17944805,0.18385673,-0.02135621,-0.28180367,0.24974382,-0.40520796,-0.12806115,0.09025425,0.36479703,0.022912044,0.09442793,-0.009518161,0.09064509,-0.21507403,0.20769437,-0.06288552,0.06922546,0.042115133,0.03221172,0.061227262,-0.13123688,-0.2583692,-0.23325254,0.19748022,0.23607183,0.243987,0.2250027,0.23139924,-0.14095871,-0.030741883,-0.08082472,0.022522826,0.1936957,0.011740908,-0.090460725,-0.00063586235,0.07014379,0.23551422,0.081636235,-0.32572073,0.065734394,0.25280356,-0.301867,0.027342942,-0.06978025,0.39959627,0.044050425,0.19733088,-0.26197946,0.3559256,-0.10286006,0.21506178,0.32210433,0.3023081,-0.16735072,0.12063254,0.33667332,0.1682601,-0.07119341,0.5663237,0.03173532,0.07587732,-0.2869548,0.18744662,0.057030953,-0.5391326,-0.3150698,-0.082007594,0.16079651,-0.08506787,-0.085788816,0.38160348,0.123387545,-0.047927555,0.107896514,0.3028171,0.06305968,-0.008753307,-0.10274351,0.074311115,-0.17220569,-0.18341345,0.11905236,0.25310466,-0.05303439,-0.13196215,-0.094959304,0.2189059,0.42741525,0.26760244,0.26572865,0.005259352,0.31770247,-0.06616369,-0.079312876,0.04477222,0.34593472,0.16644041,0.052223325,0.5544822,-0.21248484,-0.17213972,-0.06419211,0.086459465,0.008187285,-0.30090612,-0.072256565,-0.0030644126,-0.23278686,-0.06695312,-0.21174833,-0.4152422,0.37510952,0.11473502,-0.22239536,0.0021423623,-0.20383991,0.37059653,-0.4729825,0.32261693,0.38397872,0.23184818,0.19359222,0.17452511,-0.2338722
Q96RG2,-0.1931565,0.00054805353,-0.28630567,-0.0880479,-0.054392528,-0.09172355,0.07323186,-0.17042099,0.011928283,-0.35216936,0.0660159,-0.08767773,-0.12988175,-0.17961815,-0.112684354,0.17158988,0.14065132,0.0043216906,0.0506981,0.1088787,0.2717484,-0.08577791,-0.10361842,0.09733182,0.112835966,-0.045485422,-0.27924678,0.28558007,0.2553936,-0.19066584,-0.08001745,-0.009052242,0.035706162,-0.022143317,0.054887574,0.063216045,-0.059310954,-0.06982522,0.19588819,0.18164286,-0.4163578,0.13226344,-0.22879207,-0.08162071,0.27026278,0.070048615,0.040868618,-0.083184905,0.12192754,-0.08373333,0.06948826,-0.24774264,-0.060007773,-0.13884242,-0.2463972,-0.33540988,0.1484697,0.26331,0.13289106,-0.066313416,0.07760708,0.45922968,-0.6200051,0.010719355,-0.0762361,-0.2397826,0.048970703,0.15997544,0.052707642,0.13066374,-0.004461728,0.036753748,-0.073965676,0.045773827,0.13011922,0.16425204,0.24389131,0.06419527,0.22300057,-0.0039809495,0.10617018,-0.028897185,0.0041929884,0.17384283,-0.026312016,-0.21997961,-0.1753423,0.18424071,-0.23459452,0.13996467,-0.28791082,0.2679664,-0.02465278,-0.13226949,0.013897426,0.08028057,0.2630415,-0.22183466,0.046837743,0.22021708,0.10627477,-0.2623817,-0.19998571,-0.22007078,0.055747036,0.14044967,0.31372395,-0.034883328,-0.11719208,-0.052216846,0.05501805,-0.066824846,-0.269401,-0.1991947,0.08039709,-0.057376064,-0.026818302,0.2390883,-0.13401262,-0.04620366,0.0035701469,-0.0775624,0.1252684,-0.0031944998,0.11112965,0.104708314,-0.16293433,0.2093471
O14352,-0.007809574,0.011073362,0.2716561,0.08788935,-0.095464036,-0.026808973,-0.15096281,0.22624217,0.1706065,-0.11264247,-0.23790328,-0.17960012,0.5041388,0.25152713,-0.13750193,-0.06625539,-0.058825307,0.07629725,-0.32697874,0.14395255,-0.16819774,-0.09209232,0.16402745,0.20938945,0.050874226,0.46409267,0.15014501,0.31228137,-0.18991745,-0.19025068,0.015412353,-0.00981472,0.1706414,-0.15992856,-0.11577051,-0.0702937,-0.15442243,0.06712164,-0.01068753,-0.022248179,-0.526784,0.08579123,-0.062546164,0.08989328,-0.085270375,-0.11779204,0.013234511,0.05809405,-0.32638273,-0.25092664,0.16394648,0.2992863,-0.19966328,0.013413392,0.32034713,-0.20309941,-0.16356725,-0.24085937,-0.26708007,-0.040180232,-0.083090834,-0.35314226,-0.25524506,-0.021270864,0.20365402,0.08236416,-0.25169203,-0.24046734,0.025880113,-0.21762843,0.10312589,-0.23183344,0.045845337,-0.13142338,-0.26098597,-0.31004816,0.13181254,-0.095156886,-0.43946815,-0.11490388,-0.2105035,-0.020993914,-0.1320339,0.11431338,0.25107566,-0.10852499,-0.0018537557,-0.23125263,0.21825045,-0.048916757,0.2970756,-0.13536708,0.09704564,0.2655583,0.013791513,-0.087598756,-0.19260007,0.34827483,0.29390547,-0.38428825,0.20775,0.12179522,-0.086591564,-0.21368718,0.11804907,0.1617425,-0.28804615,0.05365447,0.00074066967,-0.29569715,-0.017145678,-0.359653,0.075518414,-0.034973525,0.10024605,-0.13669938,0.10593444,-0.18194266,0.00037274882,0.13956496,0.35130894,0.07993831,-0.23950627,0.056736484,0.039050065,-0.1812337,0.3866539,0.22008988
Q08117,-0.09447238,0.02126896,-0.12410346,-0.0008170372,-0.0388188,-0.03608404,0.0232248,-0.027984753,0.2205187,-0.33423716,-0.081087105,-0.039224572,0.07798982,-0.06445096,-0.33869037,0.1298201,-0.08032701,0.1914818,-0.122800894,0.13775182,-0.2555252,0.015016794,0.00667362,0.0486852,0.0869657,0.31186634,0.07315041,0.22650689,-0.04849074,-0.06659819,0.070186816,0.024709627,-0.009799929,-0.07377131,-0.21656597,-0.12808847,-0.083178304,0.017198475,-0.08049785,0.43300727,-0.1448589,-0.13975176,-0.1948374,0.07025623,-0.2018188,-0.0045354255,0.10255131,0.034997914,-0.08134014,0.067723155,0.26682693,0.08067836,-0.0022958089,0.059930544,-0.12340462,-0.438396,0.15775642,-0.11833297,-0.19561304,0.1261413,-0.07489556,-0.03325532,-0.24349165,-0.16411689,0.187895,-0.08180597,0.027400209,0.10963776,-0.06886452,-0.20341682,-0.21234626,-0.26996458,-0.22674789,-0.17387126,0.082462445,-0.18173957,-0.072808914,0.060825653,-0.366453,0.07046125,-0.031504113,-0.016405627,0.27259135,-0.03487273,-0.14175168,-0.196877,-0.053726245,-0.079591736,0.0412701,0.1860666,0.013131341,0.12942462,-0.041043535,0.26901725,0.008571697,0.04501053,-0.1756024,0.025985736,0.08145575,-0.00037413836,0.051979005,0.06296712,0.19237846,-0.31304538,0.09796585,0.09003145,0.092391,0.173719,-0.18846977,-0.09617652,0.15504582,-0.39254823,0.08103308,-0.28643578,0.05850889,0.15578388,0.18626432,0.1851331,-0.037372362,-0.08592524,0.18597358,-0.15265025,0.06684549,0.13603391,-0.15192091,-0.07526002,0.21289676,0.05452411
P28702,0.13289642,0.0051620416,-0.30586565,0.008479427,-0.16905712,-0.02846621,0.113267735,-0.152868,-0.26643556,-0.46262926,-0.03345755,0.045562267,0.13875104,-0.10684169,-0.096755676,0.0043619648,0.09251799,0.05247762,-0.013402753,0.21638058,0.24809639,0.06848773,-0.034029216,0.034877576,0.041501552,-0.093591645,-0.12106404,0.390091,0.21423462,-0.12562397,0.026363157,0.025988527,0.008716606,0.0016759112,-0.047944836,-0.1162854,-0.16508445,-0.2890414,0.19575217,0.047409914,-0.39339414,-0.10723144,-0.07413036,0.049560875,0.16859978,-0.0044679567,-0.031511296,-0.26262113,-0.1279695,0.02163761,0.17793685,-0.008156849,-0.12527998,-0.03287325,-0.17418626,-0.28456238,-0.08381122,0.08107574,-0.011355857,0.017714888,0.095999636,0.3165312,-0.53057283,0.23860367,-0.18082929,-0.17254747,-0.25165123,0.047274835,-0.24861398,-0.26968026,-0.063014485,0.051534656,0.041881002,0.09952106,-0.115214646,0.05505452,0.232531,0.020967782,-0.03346668,-0.0779722,0.09032847,-0.19965333,-0.040674698,0.07975611,-0.075113036,-0.19589508,0.025467,0.187779,0.030999795,0.07391331,-0.17565021,0.304057,0.13564739,0.0033480525,0.022964157,0.11260961,0.1824916,0.015899722,0.15558347,0.33276218,0.16179857,-0.11508078,0.021703329,-0.29330257,-0.086048946,0.18763217,-0.0904225,-0.017103726,-0.103173286,-0.056332916,-0.120606914,-0.34262595,-0.25889158,-0.13894024,0.015308291,0.11173099,-0.09745148,0.037668522,-0.010434646,0.10086331,0.03442747,-0.12634635,0.18811418,0.07630594,-0.011121819,0.06904638,-0.20261905,0.034534626
